Disaster Nbr,Disaster Type,Disaster Name,State,Service Office,Declaration Dt,Declaration FY,Deadline Dt,Rec Created Dt,Declaration Type Cd
975300,0,DESOTO PARISH STORM,TX,9030,2/20/98,1998,11/20/98,2/24/98 0:00,A
975400,0,BARNSTABLE COUNTY FIRE,MA,9010,2/24/98,1998,11/24/98,2/27/98 0:00,A
975500,0,DELAWARE NOR'EASTER,DE,9010,2/24/98,1998,11/24/98,2/27/98 0:00,A
975600,0,DELAWARE NOR'EASTER,MD,9010,2/24/98,1998,11/24/98,2/27/98 0:00,A
975800,0,NJ WINTER COASTAL STORM,NJ,9010,3/3/98,1998,12/3/98,3/4/98 0:00,P
975900,0,TX TORNADOES,TX,9030,3/10/98,1998,12/10/98,3/12/98 0:00,A
976000,0,AL FLOODING (ELBA),AL,9020,3/9/98,1998,12/9/98,3/12/98 0:00,P
976100,0,AL FLOODING (ELBA),FL,9020,3/9/98,1998,12/9/98,3/12/98 0:00,P
976200,0,AL FLOODING (ELBA),GA,9020,3/9/98,1998,12/9/98,3/12/98 0:00,P
976500,0,"NATCHEZ,MS TORNADOES",MS,9020,3/12/98,1998,12/14/98,3/16/98 0:00,A
976600,0,"NATCHEZ,MS TORNADOES",LA,9030,3/12/98,1998,12/14/98,3/16/98 0:00,A
976700,0,GA STORMS/FLOODING,GA,9020,3/11/98,1998,12/11/98,3/12/98 0:00,P
976800,0,GA STORMS/FLOODING,FL,9020,3/11/98,1998,12/11/98,3/12/98 0:00,P
976900,0,"HORRY COUNTY,SC FLOODING",SC,9020,3/16/98,1998,12/16/98,3/23/98 0:00,A
977000,0,"HORRY COUNTY,SC FLOODING",NC,9020,3/16/98,1998,12/16/98,3/23/98 0:00,A
977100,0,"LEE COUNTY, FL STORMS",FL,9020,3/18/98,1998,12/18/98,3/23/98 0:00,A
977301,1,AG/AR DROUGHT,AR,9030,12/19/97,1997,8/19/98,4/10/98 0:00,S
977401,1,AG/AR DROUGHT,MO,9030,12/19/97,1997,8/19/98,4/10/98 0:00,S
977501,1,AG/NM EXCESSIVE RAINFALL,NM,9030,1/9/98,1998,9/9/98,4/10/98 0:00,S
977601,1,AG/AR DROUGHT,AR,9030,1/9/98,1998,9/9/98,4/10/98 0:00,S
977701,1,AG/AR DROUGHT,MO,9030,1/9/98,1998,9/9/98,4/10/98 0:00,S
977801,1,AG/UTAH RAIN,UT,9030,1/9/98,1998,9/9/98,4/14/98 0:00,S
977901,1,AG/UTAH RAIN,ID,9040,1/9/98,1998,9/9/98,4/14/98 0:00,S
978001,1,AG/ND WET/DRY/INSECTS,ND,9030,1/14/98,1998,9/14/98,4/14/98 0:00,S
978101,1,AG/ND WET/DRY/INSECTS,MT,9030,1/14/98,1998,9/14/98,4/14/98 0:00,S
978201,1,AG/ND WET/DRY/INSECTS,SD,9030,1/14/98,1998,9/14/98,4/14/98 0:00,S
978301,1,AG/ND WET/DRY/INSECTS,MN,9020,1/14/98,1998,9/14/98,4/14/98 0:00,S
978400,0,"ROCKINGHAM COUNTY, NC TORNADOES",NC,9020,3/22/98,1998,12/22/98,3/23/98 0:00,P
978500,0,"ROCKINGHAM COUNTY, NC TORNADOES",VA,9020,3/22/98,1998,12/18/98,3/23/98 0:00,P
978701,1,AG/MI COLD/FROST,MI,9020,1/14/98,1998,9/14/98,4/14/98 0:00,S
978801,1,AG/MI COLD/FROST,IN,9020,1/14/98,1998,9/14/98,4/14/98 0:00,S
978901,1,AG/KY DROUGHT,KY,9020,1/14/98,1998,9/14/98,4/14/98 0:00,S
979001,1,AG/KY DROUGHT,IN,9020,1/14/98,1998,9/14/98,4/14/98 0:00,S
979101,1,AG/CO SNOWSTORM,CO,9030,1/30/98,1998,9/30/98,4/14/98 0:00,S
979201,1,AG/CO SNOWSTORM,KS,9030,1/30/98,1998,9/30/98,4/14/98 0:00,S
979301,1,AG/CO SNOWSTORM,NM,9030,1/30/98,1998,9/30/98,4/14/98 0:00,S
979401,1,AG/CO SNOWSTORM,OK,9030,1/30/98,1998,9/30/98,4/14/98 0:00,S
979501,1,AG/VA DROUGHT,VA,9010,12/19/97,1997,8/19/98,4/10/98 0:00,S
979601,1,AG/VA DROUGHT,NC,9020,12/19/97,1997,8/19/98,4/10/98 0:00,S
979701,1,AG/LA DROUGHT,LA,9030,2/13/98,1998,10/13/98,4/14/98 0:00,S
979801,1,AG/LA DROUGHT,MS,9020,2/13/98,1998,10/13/98,4/14/98 0:00,S
979901,1,AG/OH FLOODING,OH,9020,2/13/98,1998,10/13/98,4/14/98 0:00,S
980001,1,AG/OH FLOODING,WV,9010,2/13/98,1998,10/13/98,4/14/98 0:00,S
980101,1,AG/TN WET/DRY,TN,9020,2/13/98,1998,10/13/98,4/14/98 0:00,S
980201,1,AG/TN WET/DRY,GA,9020,2/13/98,1998,10/13/98,4/14/98 0:00,S
980301,1,AG/TN WET/DRY,KY,9020,2/13/98,1998,10/13/98,4/14/98 0:00,S
980401,1,AG/TN WET/DRY,NC,9020,2/13/98,1998,10/13/98,4/14/98 0:00,S
980501,1,AG/TN WET/DRY,VA,9020,2/13/98,1998,10/13/98,4/14/98 0:00,S
980601,1,AG/AR DROUGHT,AR,9030,2/13/98,1998,10/13/98,4/14/98 0:00,S
980700,0,MN TORNADOES,MN,9020,4/1/98,1998,1/4/99,4/1/98 0:00,P
980801,1,AG/OK BLIZARD,OK,9030,2/18/98,1998,10/19/98,4/14/98 0:00,S
980901,1,AG/OK BLIZARD,KS,9030,2/18/98,1998,10/19/98,4/14/98 0:00,S
981001,1,AG/OK BLIZARD,TX,9030,2/18/98,1998,10/19/98,4/14/98 0:00,S
981100,0,AG/AR DROUGHT,AR,9030,2/24/98,1998,10/26/98,4/14/98 0:00,S
981201,1,AG/NJ DROUGHT,NJ,9010,2/24/98,1998,10/26/98,4/14/98 0:00,S
981301,1,AG/NJ DROUGHT,DE,9010,2/24/98,1998,10/26/98,4/14/98 0:00,S
981401,1,AG/NJ DROUGHT,NY,9010,2/24/98,1998,10/26/98,4/14/98 0:00,S
981501,1,AG/KS BLIZARD,KS,9030,2/26/98,1998,10/26/98,4/14/98 0:00,S
981601,1,AG/KS BLIZARD,CO,9030,2/26/98,1998,10/26/98,4/14/98 0:00,S
981701,1,AG/KS BLIZARD,NE,9030,2/26/98,1998,10/26/98,4/14/98 0:00,S
981801,1,AG/KS BLIZARD,OK,9030,2/26/98,1998,10/26/98,4/14/98 0:00,S
981901,1,AG/OK DROUGHT,OK,9030,3/2/98,1998,11/2/98,4/14/98 0:00,S
982001,1,AG/OK DROUGHT,AR,9030,3/2/98,1998,11/2/98,4/14/98 0:00,S
982101,1,AG/OK DROUGHT,TX,9030,3/2/98,1998,11/2/98,4/14/98 0:00,S
982201,1,AG/CA FLOODING/FIRES/FREEZE,WA,9040,3/2/98,1998,11/2/98,4/14/98 0:00,S
982301,1,AG/MS RAIN/DROUGHT,MS,9020,3/2/98,1998,11/2/98,4/14/98 0:00,S
982401,1,AG/MS RAIN/DROUGHT,AL,9020,3/2/98,1998,11/2/98,4/14/98 0:00,S
982501,1,AG/MS RAIN/DROUGHT,LA,9030,3/2/98,1998,11/2/98,4/14/98 0:00,S
982601,1,AG/MS RAIN/DROUGHT,TN,9020,3/2/98,1998,11/2/98,4/14/98 0:00,S
982700,0,MA FIRE,MA,9010,4/7/98,1998,1/7/99,4/10/98 0:00,A
983200,0,"ALPENA COUNTY, MI FLOODING",MI,9020,4/8/98,1998,1/8/99,4/10/98 0:00,A
983300,0,Severe Storms and Tornadoes,AL,9020,4/9/98,1998,1/11/99,4/10/98 0:00,P
983400,0,EL NINO,CA,9040,4/13/98,1998,1/13/99,4/14/98 0:00,A
983700,0,OHIO STORMS,OH,9020,4/21/98,1998,1/21/99,4/22/98 0:00,A
983800,0,TN TORNADOES,TN,9020,4/20/98,1998,1/20/99,4/20/98 0:00,P
984100,0,"MERCER COUNTY, PA FIRE",PA,9010,4/23/98,1998,1/25/99,4/24/98 0:00,A
984300,0,ARKANSAS TORNADOES,AR,9030,4/23/98,1998,1/25/99,4/24/98 0:00,A
984400,0,ARKANSAS TORNADOES,MO,9030,4/23/98,1998,1/25/99,4/24/98 0:00,A
984500,0,ARKANSAS TORNADOES,TN,9020,4/23/98,1998,1/25/99,4/24/98 0:00,A
984600,0,OR EL NINO,OR,9040,4/28/98,1998,1/28/99,4/29/98 0:00,A
985300,0,KY TORNADOES,KY,9020,4/29/98,1998,1/29/99,4/30/98 0:00,P
985401,1,AG/VA COOL/HOT/DRY,VA,9010,3/6/98,1998,11/6/98,5/15/98 0:00,S
985501,1,AG/VA COOL/HOT/DRY,MD,9010,3/6/98,1998,11/6/98,5/15/98 0:00,S
985601,1,AG/VA COOL/HOT/DRY,NC,9020,3/6/98,1998,11/6/98,5/15/98 0:00,S
985701,1,AG/VA COOL/HOT/DRY,WV,9010,3/6/98,1998,11/6/98,5/15/98 0:00,S
985801,1,AG/VA DROUGHT,VA,9010,3/12/98,1998,11/12/98,5/15/98 0:00,S
985901,1,AG/VA DROUGHT,MD,9010,3/12/98,1998,11/12/98,5/15/98 0:00,S
986001,1,AG/CO SNOWSTORM,CO,9030,3/19/98,1998,11/19/98,5/15/98 0:00,S
986101,1,AG/CO SNOWSTORM,NM,9030,3/19/98,1998,11/19/98,5/15/98 0:00,S
986201,1,AG/MN RAIN/CROP DISEASE,MN,9020,3/19/98,1998,11/19/98,5/15/98 0:00,S
986301,1,AG/MN FLOODING,MN,9020,3/19/98,1998,11/19/98,5/15/98 0:00,S
986401,1,AG/MN FLOODING,ND,9030,3/19/98,1998,11/19/98,5/15/98 0:00,S
986501,1,AG/IN DROUGHT,IN,9020,3/25/98,1998,11/25/98,5/15/98 0:00,S
986601,1,AG/IN DROUGHT,IL,9020,3/25/98,1998,11/25/98,5/15/98 0:00,S
986701,1,AG/IN DROUGHT,KY,9020,3/25/98,1998,11/25/98,5/15/98 0:00,S
986801,1,AG/IN DROUGHT,OH,9020,3/25/98,1998,11/25/98,5/15/98 0:00,S
986901,1,AG/TX RAIN,TX,9030,3/23/98,1998,11/23/98,5/15/98 0:00,S
987001,1,AG/TX DROUGHT,TX,9030,4/1/98,1998,12/1/98,5/15/98 0:00,S
987101,1,AG/ND FLOOD/DROUGHT/DISEASE,ND,9030,4/7/98,1998,12/7/98,5/15/98 0:00,S
987201,1,AG/ND FLOOD/DROUGHT/DISEASE,SD,9030,4/7/98,1998,12/7/98,5/15/98 0:00,S
987301,1,AG/NC DROUGHT,NC,9020,4/7/98,1998,12/7/98,5/15/98 0:00,S
987401,1,AG/NC DROUGHT,VA,9010,4/7/98,1998,12/7/98,5/15/98 0:00,S
987801,1,AG/WA STORMS,WA,9040,4/21/98,1998,12/21/98,9/22/98 0:00,S
987900,0,"ALLEN COUNTY,IN FLOODING",IN,9020,6/2/98,1998,3/3/99,6/3/98 0:00,A
988000,0,"ALLEN COUNTY,IN FLOODING",OH,9020,6/2/98,1998,3/3/99,6/3/98 0:00,A
988100,0,"TOWN OF SPENCER, SD TORNADOES",SD,9030,6/1/98,1998,3/1/99,8/23/99 0:00,P
988200,0,CLALLAM COUNTY (EL NINO),WA,9040,6/5/98,1998,3/5/99,6/5/98 0:00,A
988300,0,"MILLER COUNTY, ARK FLOODING",AR,9030,6/5/98,1998,3/5/99,6/5/98 0:00,A
988400,0,"MILLER COUNTY, ARK FLOODING",TX,9030,6/5/98,1998,3/5/99,6/5/98 0:00,A
988500,0,"MILLER COUNTY, ARK FLOODING",LA,9030,6/5/98,1998,3/5/99,6/5/98 0:00,A
988600,0,PA STORMS/TORNADOES,PA,9010,6/8/98,1998,3/8/99,6/10/98 0:00,P
988700,0,PA STORMS/TORNADOES,MD,9010,6/8/98,1998,3/8/99,6/10/98 0:00,P
988800,0,OREGON FLOODING,OR,9040,6/12/98,1998,3/12/99,6/15/98 0:00,P
988900,0,MS STORMS/TORNADOES,MS,9020,6/16/98,1998,3/16/99,6/18/98 0:00,A
989000,0,MS STORMS/TORNADOES,AL,9020,6/16/98,1998,3/16/99,6/18/98 0:00,A
989101,1,AG/MN RAIN/FLOOD,MN,9020,5/12/98,1998,1/12/99,9/22/98 0:00,S
989201,1,AG/MN RAIN/FLOOD,ND,9030,5/12/98,1998,1/12/99,9/22/98 0:00,S
989301,1,AG/MN WIND/FLOOD,MN,9020,5/12/98,1998,1/12/99,9/22/98 0:00,S
989401,1,AG/MN BLIZZARDS,MN,9020,5/12/98,1998,1/12/99,9/22/98 0:00,S
989501,1,AG/MN BLIZZARDS,ND,9030,5/12/98,1998,1/12/99,9/22/98 0:00,S
989601,1,AG/OH RAIN/FLOOD,OH,9020,5/12/98,1998,1/12/99,9/22/98 0:00,S
989701,1,AG/OH RAIN/FLOOD,IN,9020,5/12/98,1998,1/12/99,9/22/98 0:00,S
989801,1,AG/OH RAIN/FLOOD,KY,9020,5/12/98,1998,1/12/99,9/22/98 0:00,S
989901,1,AG/OH RAIN/FLOOD,PA,9010,5/12/98,1998,1/12/99,9/22/98 0:00,S
990001,1,AG/VA DROUGHT,VA,9010,5/4/98,1998,1/4/99,9/22/98 0:00,S
990101,1,AG/VA DROUGHT,NC,9020,5/4/98,1998,1/4/99,9/22/98 0:00,S
990200,0,NY TORNADOES,NY,9010,6/22/98,1998,3/22/99,6/25/98 0:00,A
990300,0,MA FLOODING,MA,9010,6/23/98,1998,3/23/99,6/25/98 0:00,P
990600,0,KY FLOODING,KY,9020,6/24/98,1998,3/24/99,6/25/98 0:00,A
990700,0,KY FLOODING,WV,9020,6/24/98,1998,3/24/99,6/29/98 0:00,A
991200,0,MN TORNADOES,MN,9020,6/25/98,1998,3/25/99,7/1/98 0:00,A
991300,0,MN TORNADOES,WI,9020,6/25/98,1998,3/25/99,7/1/98 0:00,A
991400,0,MI STORMS,MI,9020,6/26/98,1998,3/26/99,7/1/98 0:00,A
991501,1,SD FLOODING,SD,9030,6/25/98,1998,2/25/99,7/1/98 0:00,S
991601,1,SD FLOODING,ND,9030,6/25/98,1998,2/25/99,7/1/98 0:00,S
991701,1,AG/KY WET/COOL,KY,9020,5/22/98,1998,1/22/99,9/22/98 0:00,S
991801,1,AG/KY WET/COOL,TN,9020,5/22/98,1998,1/22/99,9/22/98 0:00,S
991901,1,AG/OH FROST/FREEZE,OH,9020,6/1/98,1998,2/1/99,9/22/98 0:00,S
992001,1,AG/OH FROST/FREEZE,IN,9020,6/1/98,1998,2/1/99,9/22/98 0:00,S
992100,0,OHIO STORMS,OH,9020,6/30/98,1998,3/30/99,7/1/98 0:00,P
992200,0,OH FLOODING,WV,9020,6/30/98,1998,3/30/99,7/1/98 0:00,P
992300,0,VT FLOODING,VT,9010,6/30/98,1998,3/30/99,7/1/98 0:00,P
992400,0,VT FLOODING,NY,9010,6/30/98,1998,3/30/99,7/1/98 0:00,P
992500,0,VT FLOODING,NH,9010,6/30/98,1998,3/30/99,7/1/98 0:00,P
992600,0,WVA STORMS,WV,9010,7/1/98,1998,4/1/99,7/2/98 0:00,P
992700,0,WVA STORMS,OH,9010,7/1/98,1998,4/1/99,7/2/98 0:00,P
992800,0,IOWA STORMS,IA,9030,7/2/98,1998,4/2/99,7/2/98 0:00,P
992900,0,IOWA STORMS,NE,9030,7/2/98,1998,4/2/99,7/2/98 0:00,P
993000,0,IOWA STORMS,MO,9030,7/2/98,1998,4/2/99,7/2/98 0:00,P
993100,0,FLORIDA BRUSHFIRES,FL,9020,7/3/98,1998,4/5/99,7/8/98 0:00,P
993200,0,NY FLOODING,NY,9010,7/7/98,1998,4/7/99,7/9/98 0:00,P
993300,0,NY FLOODING,PA,9010,7/7/98,1998,4/7/99,7/9/98 0:00,P
993600,0,FL FIRES,FL,9020,7/14/98,1998,4/14/99,7/15/98 0:00,A
993700,0,PORT GRAHAM FIRE,AK,9040,7/14/98,1998,4/14/99,7/15/98 0:00,A
993800,0,Damages caused by Tropical Storm Charley,TX,9030,8/26/98,1998,,,
994000,0,NH STORMS/FLOODING,NH,9010,7/14/98,1998,4/14/99,7/16/98 0:00,P
994100,0,NH STORMS/FLOODING,ME,9010,7/14/98,1998,4/14/99,7/16/98 0:00,P
994200,0,"LEON COUNTY,FL FLOODING",FL,9020,7/20/98,1998,4/20/99,7/23/98 0:00,A
994300,0,"LEON COUNTY,FL FLOODING",GA,9020,7/20/98,1998,4/20/99,7/23/98 0:00,A
994400,0,"POLK COUNTY, FL FLEA MKT FIRE",FL,9020,7/21/98,1998,4/21/99,7/23/98 0:00,A
994500,0,SC FLEA MKT FIRE,SC,9020,7/21/98,1998,4/21/99,7/23/98 0:00,A
994600,0,ND FLOODING,ND,9030,7/21/98,1998,4/21/99,7/21/98 0:00,P
994700,0,ND FLOODING,MN,9020,7/21/98,1998,4/21/99,3/16/99 0:00,P
994900,0,"BUTLER COUNTY,OH FLOODING",OH,9020,7/28/98,1998,4/28/99,7/31/98 0:00,A
995000,0,"BUTLER COUNTY,OH FLOODING",IN,9020,7/28/98,1998,4/28/99,7/31/98 0:00,A
995101,1,AG/TX DROUGHT/FLOOD/HAIL/WIND,TX,9030,6/23/98,1998,3/23/99,7/31/98 0:00,S
995201,1,AG/TX DROUGHT/FLOOD/HAIL/WIND,AR,9030,6/23/98,1998,3/23/99,7/31/98 0:00,S
995301,1,AG/TX DROUGHT/FLOOD/HAIL/WIND,LA,9030,6/23/98,1998,3/23/99,7/31/98 0:00,S
995401,1,AG/TX DROUGHT/FLOOD/HAIL/WIND,NM,9030,6/23/98,1998,3/23/99,7/31/98 0:00,S
995501,1,AG/TX DROUGHT/FLOOD/HAIL/WIND,OK,9030,6/23/98,1998,3/23/99,7/31/98 0:00,S
995600,0,"KELSO,WA LANDSLIDES",WA,9040,7/31/98,1998,4/30/99,8/4/98 0:00,A
995700,0,"KELSO,WA LANDSLIDES",OR,9040,7/31/98,1998,4/30/99,8/4/98 0:00,A
996000,0,IN STORMS,IN,9020,7/31/98,1998,4/30/99,8/4/98 0:00,A
996100,0,TN STORMS/FLOODING,TN,9020,7/28/98,1998,4/28/99,7/31/98 0:00,P
996200,0,TN STORMS/FLOODING,AL,9020,7/28/98,1998,4/28/99,7/31/98 0:00,P
996300,0,MN FLOODING,MN,9020,7/31/98,1998,4/30/99,8/4/98 0:00,A
996400,0,MN FLOODING,WI,9020,7/31/98,1998,4/30/99,8/4/98 0:00,A
996500,0,"BARTHOLOMEW COUNTY, IN FLOODING",IN,9020,8/5/98,1998,5/5/99,8/11/98 0:00,A
996600,0,MA FIRE,MA,9010,8/10/98,1998,5/10/99,8/11/98 0:00,A
996700,0,MA FIRE,NH,9010,8/10/98,1998,5/10/99,8/11/98 0:00,A
996801,1,SEC AG OKLAHOMA - 56 COUNTIES,OK,9030,8/10/98,1998,3/26/99,8/14/98 0:00,S
996901,1,CONTIGUOUS SEC AG - OKLAHOMA,AR,9030,8/10/98,1998,3/26/99,8/14/98 0:00,S
997001,1,CONTIGUOUS SEC AG - OKLAHOMA,KS,9030,8/10/98,1998,3/26/99,8/14/98 0:00,S
997101,1,CONTIGUOUS SEC AG - OKLAHOMA,TX,9030,8/10/98,1998,3/26/99,8/14/98 0:00,S
997300,0,INDIANA STORMS - MIAMI COUNTY,IN,9020,8/14/98,1998,5/14/99,8/14/98 0:00,A
997400,0,7B2D CONSTRUCTION ACCIDENT,NY,9010,8/14/98,1998,5/14/99,8/14/98 0:00,A
997500,0,7B2D CONSTRUCTION ACCIDENT - CONTIG,NJ,9010,8/14/98,1998,5/14/99,8/14/98 0:00,A
997600,0,STORMS & FLOODING - 4 COUNTIES,WI,9020,8/12/98,1998,5/12/99,8/14/98 0:00,P
997700,0,WISCONSIN STORMS - CONTIGUOUS,IL,9020,8/12/98,1998,5/12/99,8/14/98 0:00,P
997800,0,"GRANT COUNTY, IN FLOODING",IN,9020,8/19/98,1998,5/19/99,8/24/98 0:00,A
997901,1,"AG/TERRELL, TX DROUGHT",TX,9030,7/10/98,1998,3/10/99,9/21/98 0:00,S
998000,0,"GLOUCESTER,MA FIRE",MA,9010,8/28/98,1998,5/28/99,9/21/98 0:00,A
998201,1,"AG/GLASSCOCK, TX DROUGHT",TX,9030,7/2/98,1998,3/2/99,9/22/98 0:00,S
998300,0,TROPICAL STORM CHARLEY,TX,9030,8/26/98,1998,5/26/99,8/26/98 0:00,P
998400,0,HURRICANE BONNIE,NC,9020,8/27/98,1998,5/27/99,8/27/98 0:00,P
998500,0,HURRICANE BONNIE (NC),SC,9020,8/27/98,1998,5/27/99,8/27/98 0:00,P
998600,0,HURRICANE BONNIE (NC),VA,9010,8/27/98,1998,5/27/99,8/27/98 0:00,P
998700,0,HURRICANE EARL,FL,9020,9/4/98,1998,6/4/99,9/8/98 0:00,P
998800,0,HURRICANE BONNIE,VA,9010,9/4/98,1998,6/4/99,9/8/98 0:00,P
998900,0,MAINE STORMS,ME,9010,9/11/98,1998,6/11/99,9/21/98 0:00,A
999000,0,"TOWN OF SPENCER, SD TORNADOES",MN,9020,6/1/98,1998,3/1/99,8/23/99 0:00,P
999100,0,NY STORMS,NY,9010,9/14/98,1998,6/14/99,9/15/98 0:00,P
999200,0,ALASKA EL NINO,AK,9040,9/17/98,1998,6/17/99,9/17/98 0:00,A
999301,1,AG/KY DROUGHT,KY,9020,6/11/98,1998,2/11/99,9/22/98 0:00,S
999401,1,AG/FL DROUGHT,FL,9020,7/9/98,1998,3/9/99,9/22/98 0:00,S
999501,1,AG/FL DROUGHT,AL,9020,7/9/98,1998,3/9/99,9/22/98 0:00,S
999601,1,AG/FL DROUGHT,GA,9020,7/9/98,1998,3/9/99,9/22/98 0:00,S
999701,1,"AG/WA HAIL,RAIN,FLOOD,ETC.",WA,9040,7/2/98,1998,3/2/99,9/21/98 0:00,S
999801,1,"AG/WA HAIL,RAIN,FLOOD,ETC.",OR,9040,7/2/98,1998,3/2/99,9/21/98 0:00,S
999901,1,"AG/MN SNOW,RAIN,FLOOD,CROP DISEASE",MN,9020,7/2/98,1998,3/2/99,9/21/98 0:00,S
9A0001,1,"AG/MN SNOW,RAIN,FLOOD,CROP DISEASE",ND,9030,7/2/98,1998,3/2/99,9/21/98 0:00,S
9A0101,1,AG/SC DROUGHT,SC,9020,8/5/98,1998,4/5/99,9/22/98 0:00,S
9A0201,1,AG/SC DROUGHT,GA,9020,8/5/98,1998,4/5/99,9/22/98 0:00,S
9A0301,1,AG/SC DROUGHT,NC,9020,8/5/98,1998,4/5/99,9/22/98 0:00,S
9A0401,1,AG/SD FLOODING,SD,9030,8/3/98,1998,4/5/99,9/22/98 0:00,S
9A0501,1,AG/MN DROUGHT,MN,9020,8/3/98,1998,4/5/99,9/22/98 0:00,S
9A0601,1,KY SEC AG HART COUNTY S1231,KY,9020,7/23/98,1998,3/23/99,5/10/99 0:00,S
9A0901,1,SEC AG S-1233,MT,9030,9/28/98,1998,4/12/99,9/28/98 0:00,A
9A1001,1,CONTIG SEC AG MT S-1233,ND,9030,9/28/98,1998,4/12/99,9/28/98 0:00,A
9A1101,1,CONTIG SEC AG MT S-1233,WY,9030,9/28/98,1998,4/12/99,9/28/98 0:00,A
9A1200,0,FLORIDA HILLSBOROUGH STORMS,FL,9020,9/24/98,1998,6/24/99,11/10/98 0:00,A
9A1300,0,TROPICAL STORM FRANCES,TX,9030,9/23/98,1998,6/23/99,9/24/98 0:00,P
9A1400,0,TROPICAL STORM FRANCES,LA,9030,9/23/98,1998,6/23/99,9/24/98 0:00,P
9A1600,0,HURRICANE GEORGES,PR,9010,9/24/98,1998,6/24/99,9/24/98 0:00,P
9A1700,0,HURRICANE GEORGES,FL,9020,9/28/98,1998,6/28/99,9/30/98 0:00,P
9A1801,1,SEC AG S-1235,IA,9030,9/28/98,1998,4/12/99,9/28/98 0:00,A
9A1901,1,CONTIG. SEC AG IA S-1235,IL,9020,9/28/98,1998,4/12/99,9/28/98 0:00,A
9A2001,1,CONTIG. SEC AG IA S-1235,MO,9030,9/28/98,1998,4/12/99,9/28/98 0:00,A
9A2101,1,CONTIG. SEC AG IA S-1235,NE,9030,9/28/98,1998,4/12/99,9/28/98 0:00,A
9A2201,1,NY SEC AG S-1236,NY,9010,9/28/98,1998,4/26/99,9/28/98 0:00,A
9A2301,1,CONTIGUOUS SEC AG NY S-1236,NJ,9010,9/28/98,1998,4/26/99,9/28/98 0:00,A
9A2401,1,CONTIGUOUS SEC AG NY S-1236,PA,9010,9/28/98,1998,4/26/99,9/28/98 0:00,A
9A2500,0,ALL ISLANDS HURRICANE GEORGES,VI,9010,9/28/98,1998,6/28/99,10/1/98 0:00,P
9A2600,0,EXCESSIVE RAINFALL - CHARLESTON,SC,9020,10/1/98,1998,7/1/99,10/2/98 0:00,A
9A2700,0,HURRICANE GEORGES,AL,9020,9/30/98,1998,6/30/99,10/2/98 0:00,P
9A2800,0,CONTIG. HURRICANE GEORGES,FL,9020,9/30/98,1998,6/30/99,10/2/98 0:00,P
9A2900,0,CONTIG. HURRICANE GEORGES,MS,9020,9/30/98,1998,6/30/99,10/2/98 0:00,P
9A3000,0,CONTIG PARISHES H. GEORGES,MS,9030,9/23/98,1998,6/23/99,10/1/98 0:00,P
9A3100,0,MS HURRICANE GEORGES,MS,9020,10/1/98,1998,7/1/99,10/2/98 0:00,P
9A3301,1,SEC AG - WAYNE COUNTY - S-1229,NY,9010,10/13/98,1998,4/5/99,10/22/98 0:00,S
9A3401,1,SEC AG 61 PARISHES - S1234,LA,9030,10/13/98,1998,4/6/99,10/22/98 0:00,S
9A3501,1,CONTIG. SEC AG 61 PARISHES - S1234,AR,9030,10/13/98,1998,4/6/99,10/22/98 0:00,S
9A3601,1,CONTIG. SEC AG 61 PARISHES - S1234,MS,9020,10/13/98,1998,4/6/99,10/22/98 0:00,S
9A3700,0,RIVERSIDE COUNTY FIRE,CA,9040,10/15/98,1998,7/15/99,10/16/98 0:00,A
9A3800,0,CONTIG. RIVERSIDE COUNTY CA FIRE,AZ,9040,10/15/98,1998,7/15/99,10/16/98 0:00,A
9A3900,0,KANSAS CITY STORMS,MO,9030,10/14/98,1998,7/14/99,10/16/98 0:00,P
9A4000,0,KANSAS CITY STORMS,KS,9030,10/14/98,1998,7/14/99,10/16/98 0:00,P
9A4100,0,CONTIG. KANSAS CITY STORMS,OK,9030,10/14/98,1998,7/14/99,10/16/98 0:00,P
9A4300,0,SEVERE STORMS AND FLOODING,MO,9030,10/19/98,1998,7/19/99,10/22/98 0:00,P
9A4400,0,CONTIG.STORMS/FLOODING MO,IL,9020,10/19/98,1998,7/19/99,10/22/98 0:00,P
9A4500,0,CONTIG.STORMS/FLOODING MO,KS,9030,10/19/98,1998,7/19/99,10/22/98 0:00,P
9A4600,0,STORMS/FLOODING/TORNADOES,TX,9030,10/21/98,1998,7/21/99,10/22/98 0:00,P
9A4701,1,SEC AG 15 CTYS IN KANSAS,KS,9030,10/27/98,1998,5/24/99,10/28/98 0:00,S
9A4801,1,CONTIG. SEC AG 15 CTYS IN KANSAS,CO,9030,10/27/98,1998,5/24/99,10/28/98 0:00,S
9A4901,1,CONTIG. SEC AG 15 CTYS IN KANSAS,NE,9030,10/27/98,1998,5/24/99,10/28/98 0:00,S
9A5001,1,CONTIG. SEC AG 15 CTYS IN KANSAS,OK,9030,10/27/98,1998,5/24/99,10/28/98 0:00,S
9A5100,0,KANSAS STORMS/FLOODING,KS,9030,11/5/98,1998,8/5/99,11/9/98 0:00,P
9A5200,0,CONTIG. KANSAS STORMS/FLOODING,OK,9030,11/5/98,1998,8/5/99,11/9/98 0:00,P
9A5300,0,FLORIDA TROPICAL STORM MITCH,FL,9020,11/6/98,1998,8/6/99,11/9/98 0:00,P
9A5400,0,7B2D DEBRIS FLOW/LANDSLIDE,ID,9040,11/27/98,1998,8/27/99,12/1/98 0:00,A
